2017-03-10,[17.444444444444443-34.0],[27.33333333333333-79.31818181818181],[5.557142857142856-11.928571428571427],[1003.1111111111113-1020.5714285714287],aaaab,Group: 2
2017-01-06,[17.444444444444443-34.0],[27.33333333333333-79.31818181818181],[5.557142857142856-11.928571428571427],[1003.1111111111113-1020.5714285714287],aaaab,Group: 2
2017-02-25,[17.444444444444443-34.0],[27.33333333333333-79.31818181818181],[5.557142857142856-11.928571428571427],[1003.1111111111113-1020.5714285714287],aaaab,Group: 2
2017-03-03,[17.444444444444443-34.0],[27.33333333333333-79.31818181818181],[5.557142857142856-11.928571428571427],[1003.1111111111113-1020.5714285714287],aaaab,Group: 2
2017-03-13,[17.444444444444443-34.0],[27.33333333333333-79.31818181818181],[5.557142857142856-11.928571428571427],[1003.1111111111113-1020.5714285714287],aaaab,Group: 2
2017-03-17,[17.444444444444443-34.0],[27.33333333333333-79.31818181818181],[5.557142857142856-11.928571428571427],[1003.1111111111113-1020.5714285714287],aaaab,Group: 2
2017-04-08,[17.444444444444443-34.0],[27.33333333333333-79.31818181818181],[5.557142857142856-11.928571428571427],[1003.1111111111113-1020.5714285714287],aaaab,Group: 2
2017-03-15,[17.444444444444443-34.0],[27.33333333333333-79.31818181818181],[5.557142857142856-11.928571428571427],[1003.1111111111113-1020.5714285714287],aaaab,Group: 2
2017-03-09,[17.444444444444443-34.0],[27.33333333333333-79.31818181818181],[5.557142857142856-11.928571428571427],[1003.1111111111113-1020.5714285714287],aaaab,Group: 2
2017-03-02,[17.444444444444443-34.0],[27.33333333333333-79.31818181818181],[5.557142857142856-11.928571428571427],[1003.1111111111113-1020.5714285714287],aaaab,Group: 2
2017-03-05,[17.444444444444443-34.0],[27.33333333333333-79.31818181818181],[5.557142857142856-11.928571428571427],[1003.1111111111113-1020.5714285714287],aaaab,Group: 2
2017-03-16,[17.444444444444443-34.0],[27.33333333333333-79.31818181818181],[5.557142857142856-11.928571428571427],[1003.1111111111113-1020.5714285714287],aaaab,Group: 2
2017-04-11,[27.0-34.5],[17.75-40.9],[4.65-15.5125],[998.625-1010.5833333333335],aaaab,Group: 3
2017-04-07,[27.0-34.5],[17.75-40.9],[4.65-15.5125],[998.625-1010.5833333333335],aaaab,Group: 3
2017-04-12,[27.0-34.5],[17.75-40.9],[4.65-15.5125],[998.625-1010.5833333333335],aaaab,Group: 3
2017-04-02,[27.0-34.5],[17.75-40.9],[4.65-15.5125],[998.625-1010.5833333333335],aaaab,Group: 3
2017-04-23,[27.0-34.5],[17.75-40.9],[4.65-15.5125],[998.625-1010.5833333333335],aaaab,Group: 3
2017-04-24,[27.0-34.5],[17.75-40.9],[4.65-15.5125],[998.625-1010.5833333333335],aaaab,Group: 3
2017-04-04,[27.0-34.5],[17.75-40.9],[4.65-15.5125],[998.625-1010.5833333333335],aaaab,Group: 3
2017-04-20,[27.0-34.5],[17.75-40.9],[4.65-15.5125],[998.625-1010.5833333333335],aaaab,Group: 3
2017-03-29,[27.0-34.5],[17.75-40.9],[4.65-15.5125],[998.625-1010.5833333333335],aaaab,Group: 3
2017-03-30,[27.0-34.5],[17.75-40.9],[4.65-15.5125],[998.625-1010.5833333333335],aaaab,Group: 3
2017-03-27,[27.0-34.5],[17.75-40.9],[4.65-15.5125],[998.625-1010.5833333333335],aaaab,Group: 3
2017-04-21,[27.0-34.5],[17.75-40.9],[4.65-15.5125],[998.625-1010.5833333333335],aaaab,Group: 3
2017-04-19,[27.0-34.5],[17.75-40.9],[4.65-15.5125],[998.625-1010.5833333333335],aaaab,Group: 3
2017-03-24,[27.0-34.5],[17.75-40.9],[4.65-15.5125],[998.625-1010.5833333333335],aaaab,Group: 3
2017-04-22,[27.0-34.5],[17.75-40.9],[4.65-15.5125],[998.625-1010.5833333333335],aaaab,Group: 3
2017-04-01,[27.0-34.5],[17.75-40.9],[4.65-15.5125],[998.625-1010.5833333333335],aaaab,Group: 3
2017-04-06,[27.0-34.5],[17.75-40.9],[4.65-15.5125],[998.625-1010.5833333333335],aaaab,Group: 3
2017-04-17,[27.0-34.5],[17.75-40.9],[4.65-15.5125],[998.625-1010.5833333333335],aaaab,Group: 3
2017-04-10,[19.125-31.222222222222218],[19.428571428571427-52.27777777777778],[1.3875000000000002-19.314285714285713],[1002.4444444444445-1016.125],aaaab,Group: 4
2017-04-16,[19.125-31.222222222222218],[19.428571428571427-52.27777777777778],[1.3875000000000002-19.314285714285713],[1002.4444444444445-1016.125],aaaab,Group: 4
2017-03-25,[19.125-31.222222222222218],[19.428571428571427-52.27777777777778],[1.3875000000000002-19.314285714285713],[1002.4444444444445-1016.125],aaaab,Group: 4
2017-04-15,[19.125-31.222222222222218],[19.428571428571427-52.27777777777778],[1.3875000000000002-19.314285714285713],[1002.4444444444445-1016.125],aaaab,Group: 4
2017-04-05,[19.125-31.222222222222218],[19.428571428571427-52.27777777777778],[1.3875000000000002-19.314285714285713],[1002.4444444444445-1016.125],aaaab,Group: 4
2017-03-28,[19.125-31.222222222222218],[19.428571428571427-52.27777777777778],[1.3875000000000002-19.314285714285713],[1002.4444444444445-1016.125],aaaab,Group: 4
2017-04-14,[19.125-31.222222222222218],[19.428571428571427-52.27777777777778],[1.3875000000000002-19.314285714285713],[1002.4444444444445-1016.125],aaaab,Group: 4
2017-04-13,[19.125-31.222222222222218],[19.428571428571427-52.27777777777778],[1.3875000000000002-19.314285714285713],[1002.4444444444445-1016.125],aaaab,Group: 4
2017-04-09,[19.125-31.222222222222218],[19.428571428571427-52.27777777777778],[1.3875000000000002-19.314285714285713],[1002.4444444444445-1016.125],aaaab,Group: 4
2017-03-19,[19.125-31.222222222222218],[19.428571428571427-52.27777777777778],[1.3875000000000002-19.314285714285713],[1002.4444444444445-1016.125],aaaab,Group: 4
2017-02-24,[19.125-31.222222222222218],[19.428571428571427-52.27777777777778],[1.3875000000000002-19.314285714285713],[1002.4444444444445-1016.125],aaaab,Group: 4
2017-04-03,[19.125-31.222222222222218],[19.428571428571427-52.27777777777778],[1.3875000000000002-19.314285714285713],[1002.4444444444445-1016.125],aaaab,Group: 4
2017-03-22,[19.125-31.222222222222218],[19.428571428571427-52.27777777777778],[1.3875000000000002-19.314285714285713],[1002.4444444444445-1016.125],aaaab,Group: 4
2017-03-26,[19.125-31.222222222222218],[19.428571428571427-52.27777777777778],[1.3875000000000002-19.314285714285713],[1002.4444444444445-1016.125],aaaab,Group: 4
2017-01-31,[15.125-30.625],[37.625-77.63157894736842],[4.08-14.358333333333333],[1007.4166666666665-1021.7894736842104],aaaab,Group: 5
2017-03-21,[15.125-30.625],[37.625-77.63157894736842],[4.08-14.358333333333333],[1007.4166666666665-1021.7894736842104],aaaab,Group: 5
2017-02-27,[15.125-30.625],[37.625-77.63157894736842],[4.08-14.358333333333333],[1007.4166666666665-1021.7894736842104],aaaab,Group: 5
2017-01-20,[15.125-30.625],[37.625-77.63157894736842],[4.08-14.358333333333333],[1007.4166666666665-1021.7894736842104],aaaab,Group: 5
2017-02-23,[15.125-30.625],[37.625-77.63157894736842],[4.08-14.358333333333333],[1007.4166666666665-1021.7894736842104],aaaab,Group: 5
2017-02-05,[15.125-30.625],[37.625-77.63157894736842],[4.08-14.358333333333333],[1007.4166666666665-1021.7894736842104],aaaab,Group: 5
2017-03-31,[15.125-30.625],[37.625-77.63157894736842],[4.08-14.358333333333333],[1007.4166666666665-1021.7894736842104],aaaab,Group: 5
2017-01-21,[15.125-30.625],[37.625-77.63157894736842],[4.08-14.358333333333333],[1007.4166666666665-1021.7894736842104],aaaab,Group: 5
2017-02-19,[15.125-30.625],[37.625-77.63157894736842],[4.08-14.358333333333333],[1007.4166666666665-1021.7894736842104],aaaab,Group: 5
2017-02-26,[15.125-30.625],[37.625-77.63157894736842],[4.08-14.358333333333333],[1007.4166666666665-1021.7894736842104],aaaab,Group: 5
2017-01-27,[15.125-30.625],[37.625-77.63157894736842],[4.08-14.358333333333333],[1007.4166666666665-1021.7894736842104],aaaab,Group: 5
2017-02-08,[15.125-30.625],[37.625-77.63157894736842],[4.08-14.358333333333333],[1007.4166666666665-1021.7894736842104],aaaab,Group: 5
2017-02-07,[15.125-30.625],[37.625-77.63157894736842],[4.08-14.358333333333333],[1007.4166666666665-1021.7894736842104],aaaab,Group: 5
2017-02-21,[15.125-30.625],[37.625-77.63157894736842],[4.08-14.358333333333333],[1007.4166666666665-1021.7894736842104],aaaab,Group: 5
2017-01-01,[14.571428571428573-18.5],[65.5-85.8695652173913],[2.743478260869565-9.044444444444443],[59.0-1021.375],aaaab,Group: 6
2017-01-03,[14.571428571428573-18.5],[65.5-85.8695652173913],[2.743478260869565-9.044444444444443],[59.0-1021.375],aaaab,Group: 6
2017-01-09,[14.571428571428573-18.5],[65.5-85.8695652173913],[2.743478260869565-9.044444444444443],[59.0-1021.375],aaaab,Group: 6
2017-01-02,[14.571428571428573-18.5],[65.5-85.8695652173913],[2.743478260869565-9.044444444444443],[59.0-1021.375],aaaab,Group: 6
2017-02-02,[14.571428571428573-18.5],[65.5-85.8695652173913],[2.743478260869565-9.044444444444443],[59.0-1021.375],aaaab,Group: 6
2017-01-15,[14.571428571428573-18.5],[65.5-85.8695652173913],[2.743478260869565-9.044444444444443],[59.0-1021.375],aaaab,Group: 6
2017-02-14,[14.571428571428573-18.5],[65.5-85.8695652173913],[2.743478260869565-9.044444444444443],[59.0-1021.375],aaaab,Group: 6
2017-02-01,[14.571428571428573-18.5],[65.5-85.8695652173913],[2.743478260869565-9.044444444444443],[59.0-1021.375],aaaab,Group: 6
2017-02-06,[14.571428571428573-18.5],[65.5-85.8695652173913],[2.743478260869565-9.044444444444443],[59.0-1021.375],aaaab,Group: 6
2017-01-30,[14.571428571428573-18.5],[65.5-85.8695652173913],[2.743478260869565-9.044444444444443],[59.0-1021.375],aaaab,Group: 6
2017-01-07,[14.708333333333336-24.69230769230769],[46.30769230769231-95.83333333333331],[1.8545454545454545-10.4375],[1008.9090909090908-1021.5555555555555],aaaab,Group: 7
2017-02-13,[14.708333333333336-24.69230769230769],[46.30769230769231-95.83333333333331],[1.8545454545454545-10.4375],[1008.9090909090908-1021.5555555555555],aaaab,Group: 7
2017-01-24,[14.708333333333336-24.69230769230769],[46.30769230769231-95.83333333333331],[1.8545454545454545-10.4375],[1008.9090909090908-1021.5555555555555],aaaab,Group: 7
2017-02-18,[14.708333333333336-24.69230769230769],[46.30769230769231-95.83333333333331],[1.8545454545454545-10.4375],[1008.9090909090908-1021.5555555555555],aaaab,Group: 7
2017-03-08,[14.708333333333336-24.69230769230769],[46.30769230769231-95.83333333333331],[1.8545454545454545-10.4375],[1008.9090909090908-1021.5555555555555],aaaab,Group: 7
2017-03-14,[14.708333333333336-24.69230769230769],[46.30769230769231-95.83333333333331],[1.8545454545454545-10.4375],[1008.9090909090908-1021.5555555555555],aaaab,Group: 7
2017-02-16,[14.708333333333336-24.69230769230769],[46.30769230769231-95.83333333333331],[1.8545454545454545-10.4375],[1008.9090909090908-1021.5555555555555],aaaab,Group: 7
2017-01-25,[14.708333333333336-24.69230769230769],[46.30769230769231-95.83333333333331],[1.8545454545454545-10.4375],[1008.9090909090908-1021.5555555555555],aaaab,Group: 7
2017-01-08,[14.708333333333336-24.69230769230769],[46.30769230769231-95.83333333333331],[1.8545454545454545-10.4375],[1008.9090909090908-1021.5555555555555],aaaab,Group: 7
2017-02-11,[14.708333333333336-24.69230769230769],[46.30769230769231-95.83333333333331],[1.8545454545454545-10.4375],[1008.9090909090908-1021.5555555555555],aaaab,Group: 7
2017-02-28,[14.708333333333336-24.69230769230769],[46.30769230769231-95.83333333333331],[1.8545454545454545-10.4375],[1008.9090909090908-1021.5555555555555],aaaab,Group: 7
2017-03-20,[14.708333333333336-24.69230769230769],[46.30769230769231-95.83333333333331],[1.8545454545454545-10.4375],[1008.9090909090908-1021.5555555555555],aaaab,Group: 7
2017-02-03,[14.708333333333336-24.69230769230769],[46.30769230769231-95.83333333333331],[1.8545454545454545-10.4375],[1008.9090909090908-1021.5555555555555],aaaab,Group: 7
2017-03-18,[14.708333333333336-24.69230769230769],[46.30769230769231-95.83333333333331],[1.8545454545454545-10.4375],[1008.9090909090908-1021.5555555555555],aaaab,Group: 7
